3523,1631,873
3524,1677,1057
3525,1713,1249
3526,1734,1441
3527,1739,1623
3528,1727,1793
3529,1708,1957
3530,1675,2097
3531,1628,2217
3532,1570,2307
3533,1508,2373
3534,1427,2397
3535,1349,2401
3536,1264,2367
3537,1180,2305
3538,1101,2217
3539,1025,2101
3540,952,1957
3541,891,1801
3542,838,1627
3543,794,1441
3544,760,1245
3545,749,1061
3546,745,877
3547,755,701
3548,779,541
3549,815,401
3550,864,287
3551,920,197
3552,983,135
3553,1059,107
3554,1139,113
3555,1221,151
3556,1302,217
3557,1381,311
3558,1457,433
3559,1529,579
3560,1593,743
3561,1648,921
3562,1689,1109
3563,1717,1297
3564,1735,1487
3565,1735,1665
3566,1727,1841
3567,1702,1995
3568,1662,2129
3569,1612,2241
3570,1552,2325
3571,1481,2377
3572,1405,2401
3573,1325,2393
3574,1245,2357
3575,1162,2287
3576,1083,2191
3577,999,2059
3578,935,1919
3579,873,1753
3580,824,1577
3581,786,1393
3582,761,1201
3583,746,1011
3584,744,825
3585,759,655
3586,787,503
3587,831,373
3588,873,255
3589,937,177
3590,1006,127
3591,1079,105
3592,1160,119
3593,1241,165
3594,1320,235
3595,1400,341
3596,1477,469
3597,1547,621
3598,1609,791
3599,1660,971
3600,1696,1155
3601,1725,1349
3602,1736,1535
3603,1737,1715
3604,1723,1885
3605,1694,2035
3606,1651,2161
3607,1598,2267
3608,1534,2341
3609,1462,2385
3610,1386,2403
3611,1305,2387
3612,1221,2341
3613,1141,2265
3614,1061,2159
3615,983,2025
3616,917,1875
3617,860,1709
3618,816,1531
3619,780,1343
3620,756,1151
3621,745,961
3622,749,781
3623,768,615
3624,796,463
3625,840,337
3626,895,235
3627,954,157
3628,1022,113
3629,1101,103
3630,1179,123
3631,1262,175
3632,1346,261
3633,1426,373
3634,1496,503
3635,1564,659
3636,1622,831
3637,1669,1013
3638,1704,1201
3639,1729,1393
3640,1740,1581
3641,1735,1757
3642,1714,1919
3643,1683,2065
3644,1637,2187
3645,1583,2285
3646,1516,2351
3647,1445,2393
3648,1365,2397
3649,1282,2371
3650,1199,2317
3651,1119,2233
3652,1042,2123
3653,967,1985
3654,903,1829
3655,849,1661
3656,805,1477
3657,771,1287
3658,751,1095
3659,745,909
3660,753,733
3661,774,569
3662,809,425
3663,853,303
3664,907,207
3665,964,133
3666,1045,107
3667,1121,103
3668,1204,135
3669,1285,197
3670,1367,287
3671,1447,405
3672,1516,545
3673,1580,703
3674,1634,877
3675,1682,1065
3676,1723,1265
3677,1734,1445
3678,1744,1633
3679,1731,1803
3680,1705,1959
3681,1672,2099
3682,1625,2217
3683,1568,2307
3684,1504,2371
3685,1424,2395
3686,1344,2393
3687,1260,2361
3688,1177,2297
3689,1097,2207
3690,1021,2087
3691,952,1949
3692,889,1789
3693,836,1613
3694,795,1427
3695,765,1237
3696,749,1047
3697,749,865
3698,758,689
3699,783,531
3700,818,391
3701,866,277
3702,922,187
3703,994,135
3704,1066,105
3705,1145,113
3706,1225,151
3707,1309,219
3708,1387,315
3709,1475,451
3710,1533,585
3711,1598,751
3712,1651,929
3713,1694,1117
3714,1722,1307
3715,1736,1495
3716,1737,1675
3717,1727,1847
3718,1700,2001
3719,1662,2135
3720,1609,2243
3721,1549,2327
3722,1483,2381
3723,1403,2399
3724,1323,2389
3725,1238,2347
3726,1156,2277
3727,1077,2179
3728,1008,2061
3729,936,1911
3730,872,1741
3731,823,1565
3732,786,1379
3733,759,1187
3734,749,999
3735,751,819
3736,766,647
3737,792,491
3738,825,353
3739,878,247
3740,942,171
3741,1014,125
3742,1086,103
3743,1165,119
3744,1246,165
3745,1329,243
3746,1407,345
3747,1489,485
3748,1552,629
3749,1612,799
3750,1663,979
3751,1702,1167
3752,1726,1357
3753,1742,1549
3754,1738,1725
3755,1721,1891
3756,1691,2039
3757,1650,2167
3758,1595,2269
3759,1532,2343
3760,1461,2389
3761,1382,2401
3762,1302,2385
3763,1219,2337
3764,1133,2253
3765,1057,2149
3766,985,2023
3767,916,1867
3768,860,1699
3769,816,1521
3770,778,1329
3771,758,1141
3772,753,959
3773,752,773
3774,769,605
3775,800,455
3776,843,331
3777,897,229
3778,960,157
3779,1032,117
3780,1107,107
3781,1184,125
3782,1267,183
3783,1347,263
3784,1430,381
3785,1504,519
3786,1569,673
3787,1628,845
3788,1674,1029
3789,1709,1219
3790,1731,1407
3791,1744,1597
3792,1734,1769
3793,1714,1931
3794,1682,2075
3795,1635,2195
3796,1579,2289
3797,1522,2367
3798,1442,2397
3799,1364,2401
3800,1281,2375
3801,1196,2317
3802,1115,2231
3803,1038,2117
3804,965,1981
3805,901,1825
3806,847,1651
3807,804,1469
3808,766,1273
3809,753,1089
3810,745,901
3811,752,721
3812,776,561
3813,813,421
3814,857,301
3815,912,205
3816,980,145
3817,1049,107
3818,1129,111
3819,1206,137
3820,1292,203
3821,1374,295
3822,1451,415
3823,1524,557
3824,1586,717
3825,1641,891
3826,1684,1077
3827,1715,1265
3828,1739,1461
3829,1742,1643
3830,1731,1813
3831,1706,1969
3832,1671,2109
3833,1621,2223
3834,1563,2311
3835,1497,2373
3836,1424,2401
3837,1343,2397
3838,1257,2359
3839,1173,2295
3840,1093,2201
3841,1021,2087
3842,948,1941
3843,888,1781
3844,835,1605
3845,794,1419
3846,758,1219
3847,749,1039
3848,748,855
3849,760,681
3850,787,525
3851,822,385
3852,864,265
3853,926,183
3854,998,133
3855,1070,105
3856,1149,115
3857,1230,155
3858,1315,227
3859,1391,323
3860,1469,449
3861,1539,597
3862,1600,761
3863,1651,939
3864,1694,1129
3865,1725,1323
3866,1741,1513
3867,1739,1689
3868,1724,1857
3869,1699,2011
3870,1659,2143
3871,1607,2251
3872,1547,2335
3873,1481,2389
3874,1398,2403
3875,1319,2391
3876,1229,2343
3877,1153,2277
3878,1073,2177
3879,1002,2055
3880,931,1905
3881,872,1739
3882,822,1559
3883,784,1371
3884,758,1181
3885,742,985
3886,752,813
3887,766,643
3888,794,489
3889,833,355
3890,887,253
3891,945,173
3892,1015,125
3893,1090,109
3894,1172,127
3895,1252,173
3896,1332,249
3897,1411,355
3898,1487,487
3899,1556,643
3900,1616,811
3901,1666,993
3902,1703,1181
3903,1729,1371
3904,1740,1559
3905,1736,1737
3906,1720,1901
3907,1692,2051
3908,1648,2177
3909,1593,2275
3910,1536,2357
3911,1458,2393
3912,1378,2403
3913,1297,2383
3914,1214,2333
3915,1135,2255
3916,1054,2145
3917,981,2015
3918,917,1863
3919,857,1691
3920,809,1507
3921,776,1321
3922,755,1129
3923,749,945
3924,753,763
3925,771,597
3926,801,449
3927,845,323
3928,900,225
3929,965,157
3930,1037,117
3931,1111,109
3932,1190,131
3933,1273,189
3934,1355,275
3935,1432,387
3936,1510,529
3937,1574,683
3938,1631,857
3939,1676,1039
3940,1713,1233
3941,1731,1419
3942,1740,1605
3943,1733,1781
3944,1714,1943
3945,1680,2085
3946,1633,2203
3947,1575,2297
3948,1513,2367
3949,1436,2397
3950,1357,2401
3951,1275,2373
3952,1193,2317
3953,1110,2227
3954,1041,2121
3955,963,1977
3956,898,1817
3957,844,1643
3958,802,1461
3959,773,1273
3960,753,1081
3961,746,895
3962,758,721
3963,777,555
3964,812,415
3965,859,295
3966,917,205
3967,981,143
3968,1055,113
3969,1130,111
3970,1212,145
3971,1296,209
3972,1376,303
3973,1457,427
3974,1527,569
3975,1593,733
3976,1643,905
3977,1686,1091
3978,1716,1281
3979,1734,1471
3980,1740,1655
3981,1731,1829
3982,1704,1983
3983,1668,2119
3984,1624,2239
3985,1558,2319
3986,1492,2377
3987,1416,2405
3988,1338,2403
3989,1254,2363
3990,1170,2297
3991,1090,2201
3992,1012,2079
3993,942,1935
3994,883,1775
3995,834,1601
3996,791,1413
3997,763,1221
3998,737,1019
3999,746,847
4000,761,677
4001,786,519
4002,826,385
4003,876,273
4004,933,185
4005,1001,133
4006,1074,109
4007,1152,119
4008,1235,161
4009,1319,235
4010,1399,337
4011,1473,461
4012,1543,611
4013,1602,775
4014,1656,955
4015,1695,1141
4016,1722,1333
4017,1736,1519
4018,1738,1701
4019,1725,1873
4020,1695,2021
4021,1655,2153
4022,1604,2259
4023,1544,2341
4024,1473,2389
4025,1397,2409
4026,1314,2393
4027,1226,2343
4028,1150,2277
4029,1067,2169
4030,994,2045
4031,926,1895
4032,869,1731
4033,820,1551
4034,782,1361
4035,757,1171
4036,744,979
4037,750,801
4038,766,633
4039,797,481
4040,836,351
4041,887,245
4042,954,173
4043,1019,125
4044,1093,107
4045,1176,129
4046,1256,177
4047,1340,259
4048,1417,365
4049,1488,493
4050,1557,649
4051,1617,819
4052,1669,1005
4053,1707,1195
4054,1731,1385
4055,1736,1565
4056,1735,1747
4057,1718,1911
4058,1687,2059
4059,1644,2185
4060,1590,2285
4061,1521,2351
4062,1451,2393
4063,1373,2405
4064,1291,2383
4065,1207,2329
4066,1126,2247
4067,1049,2141
4068,974,2005
4069,910,1853
4070,853,1681
4071,809,1501
4072,774,1311
4073,755,1123
4074,745,933
4075,753,755
4076,771,589
4077,804,443
4078,847,319
4079,900,219
4080,962,147
4081,1039,117
4082,1117,113
4083,1196,137
4084,1279,197
4085,1358,281
4086,1418,377
4087,1508,533
4088,1574,695
4089,1634,871
4090,1680,1057
4091,1710,1243
4092,1732,1433
4093,1738,1617
4094,1730,1791
4095,1712,1953
4096,1679,2097
