Groups:,,,,,,,,,,,,,,,,,,,,,,,,,,
adc_in_v[11:0] =, adc_in_v[11], adc_in_v[10], adc_in_v[9], adc_in_v[8], adc_in_v[7], adc_in_v[6], adc_in_v[5], adc_in_v[4], adc_in_v[3], adc_in_v[2], adc_in_v[1], adc_in_v[0], ,,,,,,,,,,,,,
240,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
241,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
242,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
243,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
244,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
245,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
246,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
247,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
248,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
249,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
250,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
251,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
252,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
253,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
254,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
255,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
256,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
257,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
258,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
259,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
260,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
261,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
262,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
263,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
264,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
265,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
266,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
267,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
268,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
269,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
270,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
271,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
272,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
273,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
274,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
275,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
276,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
277,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
278,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
279,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
280,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
281,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
282,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
283,964,0,0,1,1,1,1,0,0,0,1,0,0,1278,0,1,0,0,1,1,1,1,1,1,1,0
284,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
285,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
286,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
287,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
288,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
289,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
290,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
291,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
292,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
293,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
294,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
295,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
296,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
297,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
298,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
299,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
300,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
301,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
302,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
303,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
304,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
305,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
306,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
307,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
308,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
309,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
310,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
311,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
312,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
313,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
314,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
315,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
316,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
317,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
318,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
319,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
320,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
321,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
322,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
323,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
324,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
325,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
326,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
327,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
328,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
329,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
330,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
331,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
332,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
333,1005,0,0,1,1,1,1,1,0,1,1,0,1,1333,0,1,0,1,0,0,1,1,0,1,0,1
334,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
335,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
336,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
337,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
338,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
339,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
340,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
341,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
342,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
343,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
344,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
345,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
346,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
347,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
348,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
349,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
350,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
351,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
352,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
353,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
354,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
355,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
356,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
357,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
358,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
359,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
360,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
361,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
362,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
363,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
364,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
365,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
366,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
367,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
368,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
369,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
370,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
371,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
372,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
373,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
374,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
375,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
376,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
377,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
378,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
379,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
380,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
381,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
382,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
383,1051,0,1,0,0,0,0,0,1,1,0,1,1,1384,0,1,0,1,0,1,1,0,1,0,0,0
384,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
385,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
386,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
387,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
388,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
389,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
390,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
391,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
392,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
393,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
394,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
395,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
396,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
397,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
398,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
399,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
400,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
401,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
402,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
403,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
404,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
405,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
406,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
407,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
408,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
409,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
410,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
411,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
412,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
413,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
414,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
415,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
416,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
417,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
418,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
419,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
420,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
421,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
422,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
423,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
424,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
425,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
426,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
427,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
428,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
429,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
430,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
431,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
432,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
433,1101,0,1,0,0,0,1,0,0,1,1,0,1,1434,0,1,0,1,1,0,0,1,1,0,1,0
434,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
435,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
436,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
437,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
438,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
439,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
440,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
441,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
442,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
443,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
444,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
445,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
446,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
447,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
448,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
449,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
450,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
451,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
452,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
453,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
454,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
455,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
456,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
457,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
458,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
459,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
460,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
461,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
462,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
463,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
464,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
465,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
466,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
467,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
468,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
469,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
470,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
471,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
472,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
473,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
474,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
475,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
476,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
477,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
478,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
479,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
480,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
481,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
482,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
483,1155,0,1,0,0,1,0,0,0,0,0,1,1,1476,0,1,0,1,1,1,0,0,0,1,0,0
484,1212,0,1,0,0,1,0,1,1,1,1,0,0,1510,0,1,0,1,1,1,1,0,0,1,1,0
485,1212,0,1,0,0,1,0,1,1,1,1,0,0,1510,0,1,0,1,1,1,1,0,0,1,1,0
486,1212,0,1,0,0,1,0,1,1,1,1,0,0,1510,0,1,0,1,1,1,1,0,0,1,1,0
