Groups:
r_adc_data_v[11:0] =, r_adc_data_v[11], r_adc_data_v[10], r_adc_data_v[9], r_adc_data_v[8], r_adc_data_v[7], r_adc_data_v[6], r_adc_data_v[5], r_adc_data_v[4], r_adc_data_v[3], r_adc_data_v[2], r_adc_data_v[1], r_adc_data_v[0], ,
r_adc_data_i[11:0] =, r_adc_data_i[11], r_adc_data_i[10], r_adc_data_i[9], r_adc_data_i[8], r_adc_data_i[7], r_adc_data_i[6], r_adc_data_i[5], r_adc_data_i[4], r_adc_data_i[3], r_adc_data_i[2], r_adc_data_i[1], r_adc_data_i[0], ,

Data:
time unit: us, r_adc_data_v[11:0], r_adc_data_v[11], r_adc_data_v[10], r_adc_data_v[9], r_adc_data_v[8], r_adc_data_v[7], r_adc_data_v[6], r_adc_data_v[5], r_adc_data_v[4], r_adc_data_v[3], r_adc_data_v[2], r_adc_data_v[1], r_adc_data_v[0], r_adc_data_i[11:0], r_adc_data_i[11], r_adc_data_i[10], r_adc_data_i[9], r_adc_data_i[8], r_adc_data_i[7], r_adc_data_i[6], r_adc_data_i[5], r_adc_data_i[4], r_adc_data_i[3], r_adc_data_i[2], r_adc_data_i[1], r_adc_data_i[0],
0, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X,
3115, 1063, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 862, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0,
3116, 1015, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 854, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0,
3117, 973, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 852, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0,
3118, 938, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 860, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0,
3119, 910, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 877, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1,
3120, 889, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 901, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1,
3121, 876, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 934, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0,
3122, 872, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 974, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0,
3123, 878, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1020, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0,
3124, 891, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1070, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0,
3125, 914, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1123, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1,
3126, 943, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1181, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1,
3127, 978, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1237, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1,
3128, 1018, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1293, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1,
3129, 1066, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1347, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1,
3130, 1118, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1397, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1,
3131, 1174, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1444, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0,
3132, 1231, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1483, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1,
3133, 1288, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1518, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0,
3134, 1343, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1542, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0,
3135, 1397, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1561, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1,
3136, 1447, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1570, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0,
3137, 1489, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1569, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1,
3138, 1525, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1560, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0,
3139, 1555, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1543, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1,
3140, 1575, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1516, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0,
3141, 1590, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1481, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1,
3142, 1594, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1441, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1,
3143, 1589, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1395, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1,
3144, 1575, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1344, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0,
3145, 1553, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1290, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0,
3146, 1521, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1232, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0,
3147, 1483, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1175, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1,
3148, 1439, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1121, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1,
3149, 1391, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1069, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1,
3150, 1338, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1019, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1,
3151, 1281, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 975, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1,
3152, 1225, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 938, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0,
3153, 1169, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 906, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0,
3154, 1114, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 881, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1,
3155, 1063, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 864, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0,
3156, 1015, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 854, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0,
3157, 974, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 852, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0,
3158, 938, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 863, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1,
3159, 910, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 879, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1,
3160, 889, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 903, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1,
3161, 875, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 936, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0,
3162, 871, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 974, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0,
3163, 876, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1019, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1,
3164, 891, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1070, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0,
3165, 913, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1124, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0,
3166, 943, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1180, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0,
3167, 979, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1237, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1,
3168, 1021, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1295, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1,
3169, 1069, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1347, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1,
3170, 1119, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1398, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0,
3171, 1174, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1444, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0,
3172, 1231, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1483, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1,
3173, 1289, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1517, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1,
3174, 1345, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1544, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0,
3175, 1397, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1561, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1,
3176, 1444, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1569, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1,
3177, 1487, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1568, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0,
3178, 1525, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1559, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1,
3179, 1556, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1543, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1,
3180, 1578, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1518, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0,
3181, 1590, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1485, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1,
3182, 1594, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1444, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0,
3183, 1588, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1397, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1,
3184, 1572, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1345, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1,
3185, 1551, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1290, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0,
3186, 1520, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1233, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1,
3187, 1482, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1178, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0,
3188, 1439, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1122, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0,
3189, 1389, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1068, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0,
3190, 1337, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1019, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1,
3191, 1280, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 976, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0,
3192, 1224, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 938, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0,
3193, 1169, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 905, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1,
3194, 1114, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 880, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0,
3195, 1062, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 864, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0,
3196, 1016, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 853, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1,
3197, 974, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 854, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0,
3198, 939, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 863, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1,
3199, 911, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 880, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0,
3200, 889, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 904, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0,
3201, 877, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 937, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1,
3202, 872, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 976, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0,
3203, 877, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1023, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
3204, 890, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1072, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0,
3205, 913, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1126, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0,
3206, 942, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1181, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1,
3207, 978, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1236, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0,
3208, 1020, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1292, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0,
3209, 1068, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1347, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1,
3210, 1119, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1398, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0,
3211, 1175, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1446, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0,
3212, 1229, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1487, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1,
3213, 1287, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1520, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0,
3214, 1342, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1546, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0,
3215, 1395, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1562, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0,
3216, 1444, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1569, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1,
3217, 1487, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1570, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0,
3218, 1526, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1561, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1,
3219, 1556, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1542, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0,
3220, 1576, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1516, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0,
3221, 1589, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1483, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1,
3222, 1594, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1442, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0,
3223, 1589, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1396, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0,
3224, 1574, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1344, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0,
3225, 1552, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1289, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1,
3226, 1520, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1234, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0,
3227, 1482, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1177, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1,
3228, 1439, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1121, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1,
3229, 1390, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1069, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1,
3230, 1338, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1018, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0,
3231, 1281, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 974, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0,
3232, 1223, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 936, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0,
3233, 1168, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 903, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1,
3234, 1113, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 879, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1,
3235, 1062, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 863, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1,
3236, 1014, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 853, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1,
3237, 971, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 853, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1,
3238, 936, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 862, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0,
3239, 908, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 879, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1,
3240, 887, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 904, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0,
3241, 875, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 937, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1,
3242, 871, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 976, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0,
3243, 876, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1023, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1,
3244, 890, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1073, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1,
3245, 911, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1127, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1,
3246, 941, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1182, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0,
3247, 976, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1237, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1,
3248, 1019, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1292, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0,
3249, 1067, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1345, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1,
3250, 1119, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1396, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0,
3251, 1174, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1441, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1,
3252, 1230, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1482, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0,
3253, 1287, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1516, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0,
3254, 1343, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1543, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1,
3255, 1395, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1560, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0,
3256, 1445, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1569, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1,
3257, 1488, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1567, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1,
3258, 1525, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1560, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0,
3259, 1554, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1543, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1,
3260, 1575, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1518, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0,
3261, 1589, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1483, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1,
3262, 1593, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1440, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0,
3263, 1589, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1393, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1,
3264, 1575, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1343, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1,
3265, 1552, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1291, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1,
3266, 1520, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1235, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1,
3267, 1483, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1177, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1,
3268, 1439, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1122, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0,
3269, 1390, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1070, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0,
3270, 1339, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1022, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0,
3271, 1283, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 977, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1,
3272, 1228, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 938, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0,
3273, 1171, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 906, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0,
