Groups:
r_adc_data_v[11:0] =, r_adc_data_v[11], r_adc_data_v[10], r_adc_data_v[9], r_adc_data_v[8], r_adc_data_v[7], r_adc_data_v[6], r_adc_data_v[5], r_adc_data_v[4], r_adc_data_v[3], r_adc_data_v[2], r_adc_data_v[1], r_adc_data_v[0], ,
r_adc_data_i[11:0] =, r_adc_data_i[11], r_adc_data_i[10], r_adc_data_i[9], r_adc_data_i[8], r_adc_data_i[7], r_adc_data_i[6], r_adc_data_i[5], r_adc_data_i[4], r_adc_data_i[3], r_adc_data_i[2], r_adc_data_i[1], r_adc_data_i[0], ,

Data:
time unit: us, r_adc_data_v[11:0], r_adc_data_v[11], r_adc_data_v[10], r_adc_data_v[9], r_adc_data_v[8], r_adc_data_v[7], r_adc_data_v[6], r_adc_data_v[5], r_adc_data_v[4], r_adc_data_v[3], r_adc_data_v[2], r_adc_data_v[1], r_adc_data_v[0], r_adc_data_i[11:0], r_adc_data_i[11], r_adc_data_i[10], r_adc_data_i[9], r_adc_data_i[8], r_adc_data_i[7], r_adc_data_i[6], r_adc_data_i[5], r_adc_data_i[4], r_adc_data_i[3], r_adc_data_i[2], r_adc_data_i[1], r_adc_data_i[0], v_square, i_square,
0, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X,
9610, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9611, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9612, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9613, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9614, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9615, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9616, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9617, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9618, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9619, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9620, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9621, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9622, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9623, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9624, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9625, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9626, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9627, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9628, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9629, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9630, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9631, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9632, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9633, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9634, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9635, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9636, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9637, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9638, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9639, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9640, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9641, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9642, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9643, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9644, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9645, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9646, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9647, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9648, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9649, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9650, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9651, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9652, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9653, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9654, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9655, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9656, 1159, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 957, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0,
9657, 1175, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9658, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9659, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9660, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9661, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9662, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9663, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9664, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9665, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9666, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9667, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9668, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9669, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9670, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9671, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9672, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9673, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9674, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9675, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9676, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9677, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9678, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9679, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9680, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9681, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9682, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9683, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9684, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9685, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9686, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9687, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9688, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9689, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9690, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9691, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9692, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9693, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9694, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9695, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9696, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9697, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9698, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9699, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9700, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9701, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9702, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9703, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9704, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9705, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9706, 1172, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 949, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0,
9707, 1209, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9708, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9709, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9710, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9711, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9712, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9713, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9714, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9715, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9716, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9717, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9718, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9719, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9720, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9721, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9722, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9723, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9724, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9725, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9726, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9727, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9728, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9729, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9730, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9731, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9732, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9733, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9734, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9735, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9736, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9737, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9738, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9739, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9740, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9741, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9742, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9743, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9744, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9745, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9746, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9747, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9748, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9749, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9750, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9751, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9752, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9753, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9754, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9755, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9756, 1193, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 964, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0,
9757, 1213, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 990, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0,
9758, 1213, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 990, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0,
